clips,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,mean
15,0.742098749,0.558637967,0.34963428,0.238115387,0.203999617,0.201524192,0.178666202,0.163754959,0.108295989,0.08693775,0.283166509
16,0.297085218,0.262003762,0.137008298,0.111321514,0.108007627,0.082783415,0.056904729,0.053081571,0.041866145,0.037737844,0.118780012
17,81.0893993,38.69407624,29.27884326,27.89543782,22.23742526,19.93349914,15.92546116,13.12385598,11.8495415,10.56388654,27.05914262
18,0.085815187,0.080188862,0.078389099,0.073868428,0.051471164,0.049486061,0.039210312,0.037957424,0.03354059,0.026978156,0.055690528
19,0.47987804,0.470138546,0.415856832,0.350935522,0.329628166,0.319903638,0.299922729,0.276693241,0.149339343,0.126560604,0.321885666
20,0.0813336,0.077376884,0.073280477,0.073272668,0.061602859,0.034321811,0.032782288,0.031981193,0.031862228,0.02998617,0.052780018
21,2.013335771,1.408662621,1.407289933,0.91733622,0.859592734,0.287515646,0.138671726,0.116885055,0.082303621,0.072259762,0.730385309
22,0.051936242,0.044037954,0.04199539,0.037467465,0.031859406,0.025486691,0.024956782,0.024761977,0.024583994,0.020566201,0.03276521
23,4.028421792,3.797387619,3.504590518,3.442709621,3.069646998,2.665853379,1.839104229,1.678792788,1.675363137,1.634761104,2.733663119
24,15.39309815,13.54309289,11.89729656,11.63825236,11.38212879,6.986603205,3.18695943,2.859121217,2.163307845,1.742333085,8.079219353
25,40.17344163,37.43320714,29.95589401,29.68627814,27.34846194,25.58895052,21.87450517,21.57059295,12.22624212,11.46754525,25.73251189
26,43.237617,36.6220238,32.90932082,26.32028765,20.3636562,16.15852289,14.26588948,13.75642261,12.55364053,10.67385684,22.68612378
27,4.301996085,3.886952836,2.026076456,1.91466948,1.907277721,1.421216107,1.182951224,0.992234731,0.917132738,0.863613932,1.941412131
28,0.15467851,0.084470734,0.065757035,0.059236641,0.034222774,0.032748188,0.023078021,0.015485471,0.01346324,0.013312528,0.049645314
29,9.476569476,9.030226679,8.317088875,5.142785339,4.737324145,4.413813844,3.898236751,3.799231995,2.202413962,1.878184402,5.289587547
30,0.593177546,0.582746957,0.561855136,0.456762782,0.385451799,0.354624702,0.301573543,0.288816017,0.254194132,0.2479485,0.402715111
31,0.103429689,0.086101899,0.071435131,0.068512248,0.064358015,0.062309534,0.060225246,0.055215751,0.045455441,0.038242943,0.06552859
32,0.05380832,0.012080084,0.00897866,0.008598624,0.008381134,0.008198796,0.008155699,0.00613714,0.005609078,0.005528837,0.012547637
33,0.004682976,0.004555648,0.004387898,0.003716366,0.003676357,0.003393256,0.003261173,0.00301085,0.00288737,0.002553891,0.003612579
34,0.017285545,0.016955848,0.015372724,0.014864497,0.014691852,0.014650198,0.014435832,0.014191338,0.013903444,0.012385277,0.014873656
35,1.025216274,0.83420914,0.712154204,0.665788441,0.592279448,0.465819731,0.448745639,0.44392908,0.387890071,0.346003911,0.592203594
36,0.306641015,0.03530571,0.030969251,0.023067209,0.022417934,0.02214629,0.022112156,0.018422424,0.016784186,0.011084205,0.050895038
37,8.137509749,7.957528708,5.613976259,4.400520256,4.316650943,4.292800074,4.256961875,4.251766659,4.216198115,4.057108567,5.15010212
38,0.019087072,0.018452909,0.013277383,0.010984427,0.010858503,0.008105395,0.007991916,0.006214573,0.005437511,0.004643186,0.010505288
39,3.404661277,3.392693998,3.344080952,3.218321769,3.119114148,2.849107384,2.523407231,1.729369914,1.50448666,1.358494733,2.644373807
40,0.088528898,0.084353747,0.083248977,0.072672091,0.06933958,0.068705898,0.059249799,0.057078152,0.050371183,0.049538547,0.068308687
41,0.018752891,0.017636557,0.017569382,0.017494248,0.0159662,0.014663169,0.014349258,0.014229545,0.013146745,0.011928071,0.015573607
42,0.16309202,0.111316178,0.106307982,0.103954312,0.053041581,0.052219958,0.050063573,0.031282976,0.026629463,0.026347546,0.072425559
43,0.050753774,0.04987451,0.046474157,0.046040856,0.045910621,0.039529933,0.038274986,0.037987732,0.036952796,0.035535878,0.042733524
44,1.975965515,1.948732243,1.135715325,1.133109532,0.960844034,0.927581422,0.887288686,0.860272251,0.835186909,0.820113799,1.148480971
45,0.040354476,0.037933492,0.037764379,0.027038266,0.025544277,0.022756936,0.022194803,0.020415449,0.018425034,0.017296317,0.026972343
46,19.82984209,15.2352421,14.80718687,14.11409116,13.7912462,12.68610408,9.521691845,9.051507681,8.849544931,8.639711932,12.65261689
47,17.93291742,14.89366657,14.75655634,12.88782219,12.64499437,10.42252324,10.23858626,7.933434624,6.931960038,6.057105451,11.46995665
48,0.005170632,0.004845702,0.004399996,0.004360998,0.00413076,0.004012461,0.003908112,0.003894242,0.003826275,0.003763852,0.004231303
49,0.000497437,0.000302276,0.00023505,0.000162892,0.00015561,4.88E-05,6.10E-06,0,0,0,0.00014082
50,0,0,0,0,0,0,0,0,0,0,0
51,0.302386264,0.209017421,0.177915897,0.14863663,0.131973481,0.125426874,0.095990424,0.090704685,0.084835933,0.083422667,0.145031028
52,25.66668265,23.92929434,17.10113577,14.2132206,13.3584921,12.54806369,11.62332606,8.187858502,7.737641557,7.037696085,14.14034114
53,0.092266183,0.031003516,0.0303588,0.024537709,0.024300967,0.019285238,0.015585463,0.01312845,0.011513284,0.011472041,0.027345165
54,2.779733661,2.586632408,2.273048819,2.145824228,2.077431959,2.061909837,1.782652536,1.58908281,1.550454569,1.137584315,1.998435514
55,0.599769208,0.452904166,0.418251014,0.372550212,0.349797105,0.342314833,0.24726952,0.244594093,0.160632276,0.146078132,0.333416056
56,0.074571043,0.071642175,0.056578785,0.05553502,0.045301315,0.04417198,0.041427646,0.038198632,0.034395878,0.027605039,0.048942751
57,45.78909058,43.63920734,43.01573103,36.96542388,33.77155974,30.90367782,29.36971639,25.26602415,17.8484147,13.2512814,31.9820127
58,45.68200694,42.00554098,39.9859891,38.53235612,36.60025758,35.2177313,33.5827037,30.24424305,21.46230038,20.92260493,34.42357341
59,68.44864194,65.34515909,63.43681122,60.16067566,59.16154869,57.2445258,53.27992196,47.71720781,43.77648304,38.76983965,55.73408149
60,94.53242704,88.43989413,79.69676637,79.5069272,49.97282574,45.79960714,32.92624589,32.3155845,32.23257556,27.58410033,56.30069539
61,20.08990075,15.81232421,13.02771435,12.52522055,11.80633865,11.26414184,9.955501533,9.881039827,9.562870477,9.501793866,12.34268461
62,70.4125933,59.59633051,54.86269803,51.68484995,46.88571396,45.93459162,30.9294318,23.4297138,12.82311468,12.76876539,40.9327803
63,4.30988436,4.207600933,2.648888023,2.553505182,2.056754673,1.977463719,1.494427144,1.231902737,1.112745292,1.056840245,2.265001231
64,8.52064028,7.689050952,7.204408465,5.772268395,5.659230254,5.400067582,4.280795564,2.961301244,2.544349813,2.222242241,5.225435479
65,3.604142762,2.927859888,1.894795451,1.310789264,0.701729473,0.584089306,0.452693482,0.295545457,0.259512543,0.17365802,1.220481565
66,1.018610156,0.871731089,0.853570873,0.826588759,0.727814845,0.721770938,0.63266405,0.384000072,0.378768242,0.3760798,0.679159882
67,0.052485812,0.051666075,0.051171753,0.039160333,0.033508927,0.033156636,0.022370759,0.020648365,0.019609591,0.01854621,0.034232446
68,0.721736637,0.649869202,0.373977804,0.359569479,0.275361723,0.251311326,0.170965807,0.126829449,0.06090822,0.058987587,0.304951723
69,35.49701455,31.03564971,30.7097198,11.2014956,8.895780652,8.470696393,5.426939919,4.366889438,0.159972233,0.096355907,13.58605142
70,82.64245036,69.41851994,66.30286879,63.7427,55.80121668,49.94747765,48.01933068,41.88513525,41.85281688,37.53990679,55.7152423
71,0.215765299,0.205854356,0.162383138,0.160032424,0.158177515,0.155648394,0.155464515,0.142750419,0.116619927,0.110460445,0.158315643
72,1.201423918,0.859386443,0.848900642,0.807656843,0.768008804,0.569246514,0.560977582,0.261340517,0.213351296,0.194304631,0.628459719
73,69.376784,69.20348509,58.43090656,48.29474936,46.45771411,38.93756156,37.50114514,34.99612517,34.72312771,31.44258524,46.93641839
74,37.19884261,36.69882083,31.9581176,30.8089191,17.75002757,14.91166133,12.40064695,11.87662261,10.96270036,9.675447866,21.42418068
75,44.97131674,43.46163568,41.61143487,40.40128381,38.73973135,35.61713394,28.73164682,28.72981859,27.40782271,22.4327449,35.21045694
76,164.0706641,160.8804213,147.0232087,144.4715871,144.0307823,122.3778971,100.4550907,86.92049603,80.37547973,66.71657304,121.73222
77,23.47642271,22.97411668,21.71897442,20.21073344,20.04887408,14.63912591,11.43497053,8.612474304,6.691082541,3.83834359,15.36451182
78,17.77646546,17.52675308,15.17140487,14.22714466,13.9632955,13.64518179,13.04437996,13.04175541,12.58071155,10.803709,14.17808013
79,0.425356545,0.336220578,0.336017682,0.330886112,0.322221581,0.313524358,0.282612263,0.236753477,0.230918428,0.212233247,0.302674427
80,29.12141846,29.03514131,27.52330338,27.34194149,23.81526131,23.55243415,20.41980775,20.00465011,15.80533266,15.14243084,23.17617215
81,104.272971,94.94001577,88.60458428,84.31457653,80.06482565,64.97201994,64.79033003,62.95553406,58.77993737,58.17988885,76.18746835
82,51.26179593,47.26593454,45.29530567,43.95566334,42.50774215,32.85544114,31.23403048,27.43342563,23.68919154,23.54057091,36.90391013
83,16.42844922,14.87145208,13.47259316,10.20613463,9.179186363,8.619841881,8.020316485,7.52820829,7.045928684,6.46889679,10.18410076
84,37.34752073,29.29308322,25.22742952,18.80774216,16.73088271,14.69724878,11.87404381,10.00428249,8.358810026,8.222193251,18.05632367
