Unnamed: 0,mean,mean.1,mean.2,mean.3,mean.4,mean.5
hevc_23_110_2,2824.456770833333,2898.685598958334,2662.03296875,2833.817369791666,2551.668489583333,2813.652317708334
hevc_23_123_2,3201.196953125,2612.810208333333,2310.742916666667,2983.98,2345.554427083333,2760.124453125
hevc_23_152_3,2559.034791666667,1933.865911458333,2022.690234375,2518.581640625,1584.57546875,2193.029453125
hevc_23_156_3,1822.338932291667,1574.16625,1714.844791666667,1564.966380208333,1668.535572916667,1253.795677083333
hevc_23_163_2,1571.047604166667,1538.214140625,1586.048203125,1627.2396875,1631.547708333333,1610.623125
hevc_23_166_3,851.5414322916668,1114.262135416667,1103.593125,1030.569296875,1113.705208333333,914.7832812499998
hevc_23_173_2,2197.589375,2214.396901041667,2059.028697916667,2106.378776041667,2402.944270833334,2391.49984375
hevc_23_186_4,1630.511223958333,1936.006536458333,1739.079270833333,1869.958151041666,2110.75,2190.441067708333
hevc_23_220_2,2237.56859375,2481.151614583333,2252.911692708333,2195.891927083333,2361.225026041667,2238.245729166666
hevc_23_223_2,1288.216588541667,1142.6946875,2169.655182291667,2149.623463541667,2729.075729166667,2736.535520833333
hevc_23_226_4,1582.700729166667,1408.385911458333,1097.67625,1687.891848958333,988.90109375,2650.6678125
hevc_25_0_21,687.2401041666667,467.309296875,609.9686458333333,360.6077864583334,346.14890625,364.4037239583333
hevc_25_22_10,1819.174375,2014.879973958333,811.9558854166667,1030.215416666667,1051.032682291667,790.7191406250001
hevc_25_34_14,1866.4125,1658.869947916667,1050.101119791667,1178.5259375,982.4826822916666,1281.199296875
hevc_25_49_17,671.2375520833334,258.121875,190.7169791666666,157.591640625,373.3060416666667,584.8383072916666
hevc_25_67_9,95.29203125,150.5692447916667,92.39247395833334,149.9301302083333,520.8745833333334,22.00888020833333
hevc_25_77_2,2033.128541666666,1927.396145833333,2087.55359375,1924.701458333333,2022.411484375,1767.36
hevc_25_81_6,1322.485833333333,1445.838229166667,1387.124036458333,1531.82984375,1436.96953125,1212.272552083333
hevc_25_89_18,405.4035416666666,479.5262499999999,840.2973177083334,839.7391927083333,964.2112500000001,375.4721614583333
hevc_25_108_2,1048.461979166667,1326.351588541667,1377.841640625,1321.798671875,1106.717864583333,1407.086979166667
hevc_25_111_3,1010.218463541667,1233.334427083333,1262.487578125,1296.053359375,1394.189869791667,1053.28703125
hevc_25_115_3,1121.212239583333,893.8422656250001,920.3710156249999,1151.00828125,1145.563697916667,881.7562239583333
hevc_25_119_56,322.4941666666667,243.8202604166667,558.01796875,652.9001302083333,726.604765625,561.8653906249999
hevc_25_176_8,397.3437239583333,421.985,390.4655208333334,575.6072135416666,380.7171875,395.8418489583333
hevc_26_8_6,1647.446940104167,473.74580078125,2764.1173828125,3220.39560546875,3020.756119791667,2861.824055989583
hevc_26_34_7,2343.357096354167,3059.227571614583,2411.4677734375,2664.501692708333,3107.084700520833,1049.6431640625
hevc_28_0_10,3148.2259765625,2401.225130208334,2430.53134765625,2319.968424479167,3246.1845703125,3345.14365234375
hevc_28_10_5,3252.09609375,3347.207552083333,3373.637369791667,3740.276529947917,3681.5052734375,3750.512890625
hevc_28_15_5,3751.783626302084,3746.763997395833,3703.79169921875,3622.7294921875,3655.902083333333,3597.986946614583
hevc_28_25_5,3638.7322265625,3662.310970052083,3688.211783854167,3664.784537760417,3654.595084635416,3687.038639322917
hevc_28_30_6,3700.536490885417,3699.06787109375,3715.846516927083,3734.7302734375,3747.6880859375,3761.16376953125
hevc_28_37_4,3657.299869791666,3692.107389322917,3702.622884114583,3694.369368489583,3710.359244791666,3644.98251953125
hevc_28_41_10,3617.676171875,3653.845833333333,3678.110221354167,3696.792903645834,3712.12783203125,3719.551432291667
hevc_28_51_8,3735.658951822917,3709.674641927083,3697.743815104167,3664.134505208333,3704.166829427083,3129.875748697917
hevc_28_59_11,3754.028125,3046.737662760416,3664.22060546875,3532.992415364583,3487.584407552084,3580.647493489584
hevc_31_3_27,415.6610785590278,106.5121527777778,0.0,0.0,189.9364420572917,0.0
hevc_32_0_12,889.3972330729166,1004.82275390625,605.4018229166667,1689.99296875,596.4520833333333,760.3305013020832
hevc_34_3_9,1072.87158203125,808.4235026041666,889.9774088541667,789.9653645833334,928.7505859375001,1108.75224609375
hevc_34_13_3,2478.435384114583,2282.145345052083,2395.041438802084,2563.035188802083,2246.21220703125,2141.150162760417
hevc_34_50_4,2878.615690104167,1916.77421875,2824.167805989584,2925.409505208333,2663.753483072916,3055.887076822916
hevc_34_65_9,3691.180566406249,3660.36630859375,3650.5212890625,3628.915397135417,3549.194173177083,3418.48017578125
hevc_34_75_18,3334.50927734375,3263.955338541667,3630.898665364583,3592.242122395834,3392.3421875,3429.523990885417
hevc_34_107_4,3278.439485677083,3230.034765625,3489.6572265625,3456.1212890625,3435.828938802083,3454.360546875
hevc_34_180_13,1471.446354166667,973.7755208333333,843.50693359375,656.53232421875,694.7951822916667,927.4931315104166
hevc_34_313_3,2984.073014322917,2889.275944010416,3412.677408854167,3401.976725260417,3350.320084635417,3392.224251302083
hevc_35_0_4,2433.80732421875,3414.379134114583,3311.807649739583,3373.276171875,2738.21689453125,2587.543815104167
hevc_35_5_5,55.59046223958333,150.9835286458333,74.61481119791667,1090.035286458333,512.490625,485.26767578125
hevc_35_70_3,3399.564713541667,3097.093001302083,3097.37646484375,3187.7072265625,3217.938834635417,3258.1369140625
hevc_39_20_3,1593.963333333333,1634.058723958333,1723.819895833333,1740.622526041667,1827.361875,1810.60015625
hevc_39_181_7,922.6169791666667,1274.262135416667,1742.815104166667,1684.983723958333,1041.549479166667,1166.82234375
hevc_41_28_6,2457.198470052083,2653.720865885417,2602.9171875,2585.212044270833,2591.298697916666,2505.12744140625
hevc_41_36_24,3309.481477864583,3236.522688802083,3335.825065104166,3387.6802734375,3480.198372395833,3162.505045572917
hevc_41_76_4,219.5214192708333,218.61181640625,220.1626627604167,217.8809244791667,216.5389322916667,216.0303059895833
hevc_41_136_13,1275.052897135417,918.93388671875,1590.684733072917,325.5544921875,914.63984375,967.3216796874999
hevc_41_150_6,1184.284635416667,1545.10771484375,1218.4486328125,1521.680794270833,734.5211588541667,0.0
hevc_41_182_17,3134.428059895833,2411.059016927083,2830.371061197917,2799.697005208333,2874.356966145833,2656.617122395834
hevc_42_0_5,2987.541959635417,3058.0451171875,2973.439908854167,2843.50732421875,2818.77548828125,3300.954947916667
hevc_42_14_6,248.4008463541667,1070.739388020833,277.9685546875,2470.647721354167,121.82099609375,35.09332682291667
hevc_42_22_6,3283.605696614583,3414.973828125,3112.720084635417,3045.7814453125,3156.003385416666,3164.391471354166
hevc_42_40_3,2060.14072265625,1349.858756510417,1679.011328125,1807.240885416667,1518.72626953125,1345.817545572917
hevc_42_45_4,2916.059016927084,2678.412630208333,2933.546614583333,2529.6333984375,2531.409016927083,3132.840462239583
hevc_42_70_3,2804.053743489583,2732.278157552083,2806.819401041666,2793.134049479167,2667.177213541667,3330.118098958333
hevc_42_102_3,1928.995768229167,2285.16142578125,2360.875553385416,2245.51005859375,1972.528841145833,1865.113704427084
hevc_42_128_5,1608.790625,2031.144010416667,2179.81943359375,2264.921614583333,2548.254654947917,3381.390592447917
hevc_42_155_5,1909.644694010417,1532.798893229167,2057.094466145833,2211.449348958333,2059.001822916667,2173.133235677083
hevc_42_166_3,2765.9453125,2659.291829427083,2659.192317708334,2397.92265625,2392.834635416667,2211.549283854167
hevc_43_6_14,3196.460351562499,3106.076725260416,3332.50087890625,3134.074251302083,2497.77822265625,2425.371419270833
hevc_43_21_39,3155.795833333334,3311.390983072917,3272.202962239583,3028.2474609375,2506.892350260417,2563.140657552083
hevc_43_60_7,2519.938053385416,2665.6951171875,2651.673958333333,3087.538151041666,3535.931705729166,3185.391471354166
hevc_43_89_5,3634.278157552083,3605.558723958333,3526.9390625,3501.318196614583,3575.674381510416,3444.53779296875
hevc_43_99_5,2728.825618489584,2837.585481770833,2808.778873697916,3384.61416015625,3128.25126953125,3050.84248046875
hevc_43_110_4,3244.304915364583,3401.579231770833,3213.520182291667,3276.77724609375,3371.419921875,3427.198209635417
hevc_43_115_8,3657.825716145833,3697.165104166666,3721.9181640625,3648.871484375,3395.346744791667,2949.010286458333
hevc_43_152_3,2338.697884114583,2437.854134114583,2873.6447265625,2741.416764322917,3373.403971354167,3238.22978515625
hevc_43_157_4,3202.717350260416,3304.328483072917,3409.855045572916,3140.93974609375,3409.873665364584,3272.27841796875
hevc_43_162_4,2616.39892578125,2550.9009765625,2455.432259114584,2747.475065104166,2980.292805989583,3217.218294270833
hevc_43_170_3,2882.045442708333,2779.959407552084,2728.17373046875,2531.372200520834,2369.612727864584,2303.966927083333
hevc_43_174_4,2858.438899739584,2980.11376953125,2283.960286458333,2741.731770833333,2871.36650390625,3036.715592447917
hevc_43_179_4,2967.556640625,2979.956803385417,2872.73369140625,2841.21748046875,3072.784147135417,2990.45205078125
hevc_43_184_5,3104.825130208334,3310.36201171875,3309.878841145834,3345.848502604166,3439.977213541667,3448.142805989583
hevc_43_190_4,2311.074153645833,2473.505143229167,2568.589029947917,2671.637565104167,2674.566471354166,2775.2076171875
hevc_43_208_7,3226.722135416667,3198.11875,3460.170572916667,3452.73388671875,3471.7998046875,3908.4064453125
hevc_46_6_3,470.1242947048611,451.5064832899305,286.1882595486111,256.4080674913195,548.05078125,728.2831488715278
hevc_46_10_29,2664.613579644098,2143.216959635417,1983.327690972222,1440.112413194444,1647.104871961806,1121.009250217014
hevc_46_40_6,881.8484700520833,735.4891221788196,668.111572265625,1135.058512369792,377.4225260416667,298.7987738715278
hevc_46_47_36,1149.296088324653,2801.433756510417,2720.883761935764,3027.997748480903,2216.627034505208,2538.094645182292
hevc_48_23_17,1733.814947916667,896.94359375,1763.711770833333,1652.19078125,1579.728697916667,1017.846432291667
hevc_48_43_9,2086.207864583334,2045.459635416667,1892.733307291667,1850.047578125,1861.800546875,1931.123020833333
hevc_48_52_9,1994.500651041667,2131.53171875,2139.89953125,1921.822135416667,1548.905,1478.863177083334
hevc_48_62_4,1915.73234375,1814.154973958333,1704.550807291667,1701.660234375,1821.093359375,1078.866875
hevc_48_71_2,208.7828125,642.6819531250001,525.608046875,505.1945052083333,533.279921875,603.993828125
hevc_48_74_2,1166.73359375,976.1625,1155.179505208333,1149.279166666667,523.9025260416666,1162.7396875
hevc_48_77_3,1378.045677083333,1242.195104166667,1677.309140625,1417.432578125,1746.760651041667,1632.235885416666
hevc_48_81_10,309.325703125,596.2196614583333,291.516015625,240.5474739583333,288.08796875,478.488046875
hevc_48_92_4,1233.820260416667,786.4418489583334,981.0444270833334,997.5889322916667,1013.375963541667,406.134921875
hevc_48_97_3,614.6230729166666,765.6081770833334,635.178203125,949.1788802083333,675.5852083333333,730.463125
hevc_48_101_4,2165.104505208334,2049.41109375,1873.6196875,1859.532213541667,1756.939635416667,1993.2396875
hevc_48_106_5,1873.677161458333,1913.637578125,1887.452994791666,1923.361744791667,1816.850364583333,1775.055130208333
hevc_48_121_3,912.0087760416667,420.04015625,941.4719270833333,1045.862213541667,1558.205208333333,1285.331276041667
hevc_48_125_3,1216.670494791667,1457.284192708333,1279.217578125,1254.954739583333,1116.145078125,1379.770364583334
hevc_48_129_3,1896.877630208334,1975.640677083333,2027.882213541667,2063.271171875,2018.512057291667,2064.454765625
hevc_48_136_3,1942.477239583334,1962.604869791667,1972.107760416667,1945.114947916667,1939.728411458333,1959.629635416667
hevc_48_143_2,1462.975651041667,1268.896380208333,1328.518697916666,933.26890625,1092.441822916667,678.769921875
hevc_48_146_5,1769.010494791667,1546.806744791666,1702.50328125,1965.553515625,1962.512213541667,1988.663880208333
hevc_48_168_12,1933.827838541667,1829.171171875,1696.499166666666,1775.70984375,1942.930833333333,1946.497890625
hevc_48_181_4,2052.94890625,2086.968359375,2098.126380208334,2103.127630208333,2093.26359375,2120.052005208333
hevc_48_213_4,1047.762526041667,1185.181901041667,815.5428645833333,1089.677057291667,1309.336640625,1200.935390625
hevc_48_224_5,1288.275078125,1570.413723958333,1608.702838541667,1804.971510416667,1821.2075,1791.081354166667
hevc_48_235_3,1528.865625,1466.284739583333,1576.804270833333,1563.743177083333,1439.862786458333,1458.324036458333
hevc_48_252_2,1326.207760416667,1412.127213541667,1481.644505208334,1431.044635416667,1372.227005208334,1366.910104166667
hevc_48_259_6,1890.758671875,1716.930494791667,1669.320703125,1702.275078125,1683.915,1653.674947916667
hevc_48_272_4,2128.311588541666,2146.065104166667,2146.698489583333,2141.774609375,2055.679375,2107.092395833333
hevc_48_302_3,2028.65390625,1966.354921875,1943.586692708333,1886.794791666667,1758.610338541667,1376.347421875
hevc_48_317_11,246.9442447916666,935.0603125,1260.522942708333,1277.458072916667,1437.290078125,1188.773671875
hevc_48_334_2,1506.396171875,1466.910364583333,1524.779375,1519.10046875,1520.189453125,1481.968463541667
hevc_48_343_9,1901.22296875,2106.06828125,2131.722604166666,2111.895963541667,2095.387526041667,1400.714088541667
hevc_50_0_9,3341.822591145833,4074.630989583333,3527.931705729166,3685.98671875,3741.523763020833,3947.474479166667
hevc_50_11_6,3820.310286458333,3813.160091145834,4655.046158854166,4662.695833333333,3642.505338541667,3903.880338541667
hevc_50_19_2,3654.170182291667,3841.901497395833,5287.150260416667,3390.286458333333,3348.181575520834,3297.416015625
hevc_50_29_4,4229.895833333333,4930.889973958333,4254.065690104167,3534.2314453125,4113.13671875,4625.948828125
hevc_50_34_2,3822.193424479166,4600.491015625,3771.663541666666,3553.167903645834,3484.736328125,3632.851041666667
hevc_50_38_2,3392.897786458333,3303.800520833333,2733.6181640625,3073.152799479167,3123.8203125,3079.7478515625
hevc_50_41_5,4310.1955078125,4047.035742187501,3884.736067708333,3927.145182291667,4197.642838541667,4166.645247395833
hevc_50_53_11,2107.277473958333,4027.243424479167,3916.684635416667,3926.149674479167,4082.289453125,5905.469791666666
hevc_50_72_5,4485.252018229166,3702.164973958334,4051.0671875,5373.64296875,3816.3794921875,5393.966015624999
hevc_50_83_2,4377.1623046875,4643.953320312501,4230.5087890625,4462.0669921875,4965.041276041667,4673.6591796875
hevc_50_86_8,3116.830989583334,3794.586458333334,3517.093359375,3708.3109375,3779.291015625,4003.616276041666
hevc_54_4_3,1303.762234157986,1377.899522569445,1230.270670572917,1151.429741753472,1095.811469184028,1159.963189019097
hevc_54_15_2,2029.59814453125,1361.083902994792,1419.433024088542,1978.165445963542,1492.450575086806,1296.924858940972
hevc_54_18_3,2018.807345920139,2414.849446614583,2469.29296875,2512.780490451389,2301.919080946181,2271.509602864583
hevc_54_31_6,2718.591769748264,2366.045789930556,2409.492784288194,2063.285536024306,2027.241590711806,2575.040310329861
hevc_54_41_8,1764.32373046875,2333.238362630208,2128.856065538194,1994.633355034722,2127.385362413194,2392.745442708333
hevc_54_56_5,736.0620388454861,1318.641384548611,1076.913764105903,1034.698269314236,986.8487413194442,1053.942111545139
hevc_54_84_3,966.2707790798611,1762.941704644097,803.7855902777777,1168.87109375,915.2720811631945,1389.595865885417
hevc_54_110_7,1498.475043402778,1293.457004123264,1274.452473958333,1601.762396918403,1028.392333984375,1839.756998697917
hevc_54_122_6,1056.228705512153,1251.371012369792,1298.270724826389,1685.761203342014,1045.38525390625,1196.648193359375
hevc_54_139_3,1199.695393880208,1482.389675564236,1501.543158637153,1803.349148220486,1390.384141710069,1437.481119791667
hevc_54_143_3,610.4881998697917,481.9080674913194,546.4712185329861,548.7105577256945,946.140625,940.7773708767361
hevc_55_0_2,2866.392057291667,2783.210416666666,5434.731510416666,4319.238020833333,4634.051171875,4197.400130208333
hevc_55_4_1,4365.8447265625,4207.175651041666,4201.233138020833,4535.228450520834,4288.97109375,4807.916601562501
hevc_55_6_2,3988.273177083333,3461.53984375,5352.279817708333,3197.079231770833,4420.861002604166,3011.2103515625
hevc_55_9_2,2049.8044921875,2469.024479166667,2747.178450520833,3516.9861328125,2988.549348958333,1793.24609375
hevc_55_14_1,5179.699088541666,4574.108203124999,3491.394401041667,4383.573958333333,6069.299088541667,4881.357877604166
hevc_55_19_1,3882.843880208333,3041.022591145833,4193.012239583333,4934.275260416667,4772.988671875,4642.057161458333
hevc_55_22_3,2053.427018229167,1953.052994791667,1672.759830729167,1744.912239583333,2503.0953125,2333.7845703125
hevc_55_26_1,5550.698893229167,5520.652083333332,4773.248893229166,4565.3814453125,5297.506445312501,6547.571484374999
hevc_55_28_2,7150.5779296875,3483.7623046875,4681.260481770833,4696.370247395833,4595.745638020833,3441.749283854167
hevc_56_13_2,2826.23453125,2806.620911458333,2804.105546875,2727.798307291667,2741.307630208333,2765.316614583333
hevc_56_16_2,3025.234869791667,2952.271458333334,2996.196666666667,2972.869635416667,2948.3653125,2965.33078125
hevc_56_19_3,573.8125260416666,630.685859375,842.8864322916668,706.0643229166667,777.6813020833333,754.5742708333332
hevc_56_23_2,2839.614609375,2785.576666666666,2881.14765625,2878.440963541667,2870.615729166667,2888.027864583333
hevc_56_27_2,2999.485364583333,2823.436458333333,2833.31375,2524.530260416666,2455.737786458333,2735.945182291667
hevc_56_31_2,2854.952734375,2880.551380208333,2841.503541666666,2795.524479166666,2870.095078125,2771.22640625
hevc_56_39_2,2633.53609375,2819.301875,2607.762447916667,2420.967526041667,2769.890286458333,2735.853776041667
hevc_56_41_2,3076.955494791667,2949.505755208333,2929.54265625,2992.625494791667,2984.243489583333,2970.051666666667
hevc_56_44_2,2847.613463541667,2904.395078125,2827.444348958334,2715.058411458333,2448.78296875,2681.841901041666
hevc_56_46_2,2635.727473958334,2553.473723958333,2689.709505208334,2700.089479166667,2851.637942708333,2860.496953125
hevc_56_56_2,2658.119401041667,2279.37625,2547.57015625,2763.614036458333,2673.589348958333,2617.184453125
hevc_56_58_2,2732.910338541667,2520.770338541667,2572.405494791667,2708.537213541666,2829.296067708334,2877.2703125
hevc_56_61_2,2756.569765624999,2638.4696875,2880.529322916666,2945.664635416667,2914.152369791667,2887.550598958333
hevc_56_67_2,2944.66484375,2899.825625,2915.778151041667,2948.112161458334,2830.022708333333,2792.559322916667
hevc_56_70_2,3030.27984375,2703.938619791666,2843.725859375,2846.446458333333,2650.403932291666,2485.761276041667
hevc_56_73_3,2711.168307291667,2679.219635416667,2778.09265625,2843.682083333333,2800.781432291667,2812.312760416667
hevc_56_80_2,2367.839401041667,2881.997838541667,2901.067109375,2844.054765625,2691.359921875,2828.279609375
hevc_56_86_3,2773.021927083334,2691.1575,2867.709192708334,2558.938151041667,2511.297578125,2721.592552083333
hevc_56_90_6,2870.681328125,2576.159322916666,2789.42578125,2992.839010416666,2813.889765625,2921.20984375
hevc_57_6_4,1298.095572916667,1448.141796875,1374.25328125,1422.820260416667,1442.278723958333,1486.163567708333
hevc_57_11_4,2828.697005208333,2828.338776041667,2840.13734375,2860.636223958333,2870.758828125,2879.359921875
hevc_57_16_4,1869.127916666666,1903.313958333333,1868.78890625,1617.58328125,1667.288177083333,1654.718411458333
hevc_57_21_4,2499.56984375,2642.671588541667,2664.926744791667,2657.821692708333,2625.157682291667,2671.478098958333
hevc_57_26_4,2223.400182291667,2330.138645833334,1705.343515625,1866.348932291666,1809.08046875,1989.01
hevc_57_31_5,2621.156848958333,2623.228307291667,2673.886536458333,2683.778203125,2737.960729166666,2726.626770833333
hevc_57_36_5,2234.079427083333,2357.806354166667,2351.857864583333,2467.945078125,2539.430520833333,2385.969895833333
hevc_57_42_4,1888.6628125,1947.72015625,2004.891666666667,1979.371484375,2109.060338541667,2155.627682291667
hevc_57_47_9,2588.108880208333,2465.040260416667,2350.14671875,2364.550989583333,2362.056666666667,2357.834713541667
hevc_57_57_4,2050.946744791667,2140.928489583333,2017.712994791667,1862.316510416666,1964.067864583333,1936.005625
hevc_57_62_5,2837.259921875,2811.796197916667,2833.742526041667,2759.545885416666,2776.260416666667,2594.609635416667
hevc_57_67_5,2534.85328125,2795.985729166667,2668.958567708333,2374.348619791666,2307.469869791667,2167.402630208333
hevc_57_73_4,2480.277369791667,2564.942161458333,2493.735755208333,2540.53265625,2617.722369791667,2489.754453125001
hevc_57_78_4,2505.65734375,2414.077526041667,2588.688697916667,2608.2834375,2372.50140625,2511.316901041667
hevc_57_83_4,2211.896927083333,2244.365182291667,2390.270026041667,2415.013046875,2342.346015625,2362.080598958334
hevc_57_88_4,2600.432239583333,2563.288125,2557.413072916667,2542.373307291667,2566.269166666667,2486.357473958333
hevc_57_93_5,1576.821666666667,1600.58796875,1544.445625,1536.087604166667,1566.050338541667,1475.708541666667
hevc_58_3_2,2712.292561848958,2754.1533203125,2778.726996527778,2823.753200954861,2831.802056206597,2861.657904730903
hevc_58_8_2,2445.15638563368,1778.538547092014,2433.819851345486,2511.056613498264,2032.388644748264,1917.013671875
hevc_58_12_2,1174.370334201389,1932.828070746528,1672.26673719618,1538.32505967882,1656.85560438368,1606.964382595486
hevc_58_23_2,1559.563449435764,1894.037353515625,2308.175754123264,2592.519992404514,2570.088840060764,2935.783799913194
